urbanized_area,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
"Fresno, CA Urbanized Area",31843,443.79292699999996,2.9199001065298367,0.029251258493977632,1.0763342777997165,0.04242852901625952,0.0020133675262580643,16060,0.000281052843397095,17506.978639538407,151.76827482990308,7769473,3027,0.15858961596898413,11996,0.6284905956934039,3975,0.2082569287997066,36.188048576087375,5.36417456907843,51193,19087,43.008797208703605,0.00018987427223820646,7.880897597534883e-06,0.0019533920653214305,9765.271852081052,157.36804452542802,4333758.578185761,27539,2.8973646984858803
"Scranton, PA Urbanized Area",80227,442.271862,2.986031579637065,0.031433436829773946,1.0630728758550858,0.04138330166633914,0.0004379682363392565,12543,0.00035340697000239363,13558.693877590329,145.68361079466194,5996628,2720,0.17820874009041476,9322,0.6107580423245758,3155,0.2067090349210509,28.360384364673873,5.393697176177684,41162,15263,34.51044778426352,0.0002697561918795389,9.919086863660703e-06,0.003036781497497692,7277.329106258492,150.79450403915573,3218557.89421174,21344,2.852912271506257
"Urban Honolulu, HI Urbanized Area",89770,440.143776,2.760169806779153,0.06997266260121386,1.0759905031477754,0.029893433116698138,0.0006460410003054186,11197,0.0003109351959782116,11159.286798107236,136.1597490861827,4911690,4036,0.26495109302172914,7785,0.5110615111928051,2309,0.15157880916431432,25.439414597106556,4.736164905140156,36073,15233,34.60914553520802,0.00033987476199716875,9.893500378062962e-06,0.004574058159842543,6359.63964660281,143.575903162447,2799155.808055066,19496,2.560821899822753
"Provo--Orem, UT Urbanized Area",72559,437.44512699999996,2.937305201376291,0.031794203534272605,1.0674435670511642,0.0333434527423596,0.001020162549903984,12515,0.00031295020509733597,14393.2376350614,148.34605624509612,6296251,3955,0.24013357619915,9888,0.6003642987249544,2536,0.15397692774741956,28.60930257888094,5.1539769277474194,42443,16470,37.65043655406864,0.000200875262303992,9.150023533676061e-06,0.0021676130339514173,7472.803593751222,150.37912950200388,3268941.51711456,21738,2.6749848208864604
"Victorville--Hesperia, CA Urbanized Area",90541,432.11603899999994,3.041186719581788,0.02498320627853591,1.045578771924244,0.028729067854031624,0.0012546198637634555,8173,0.0005234857860200189,12857.30833800511,198.89912115492217,5555849,2158,0.2088858774561998,5968,0.5776788307037073,2196,0.21256412738360275,18.913901041289517,5.40760816958668,27933,10331,23.90792997156025,0.000339880340712543,1.4597538944631354e-05,0.0005727991980811227,6539.940370098972,200.7824602503277,2826013.128023362,14075,2.7965347013841835
"Canton, OH Urbanized Area",13375,431.120818,3.077266377472248,0.031042370587364268,1.0430570876737746,0.03006886748523375,0.0011845745889412958,10871,0.0004018735646599904,13189.983947196008,152.993883682792,5686476,2730,0.2007205352547607,7734,0.5686346592162341,3087,0.226968605249614,25.21566935791071,5.465480479376517,37168,13601,31.548001006066013,0.0003093912949747165,1.104743975580432e-05,0.004116444253120965,6921.297641028062,155.9157435793441,2983915.5006214883,19138,2.829644879053011
"Savannah, GA Urbanized Area",79768,428.870193,2.8515560165975,0.03183321008523323,1.0863893526855084,0.04334818912965504,0.0012228557509435252,10377,0.0003963125571807599,11594.54614113919,148.17793793723612,4972555,2637,0.202627939142462,7512,0.5772245274319963,2758,0.21192561856462272,24.196132464724588,5.1572153065929,33558,13014,30.344846091926932,0.00028546589002029346,1.1651090818228547e-05,0.017819893915012815,6397.534257221134,150.22512875703782,2743711.751618539,18264,2.8086675887505765
"Gulfport, MS Urbanized Area",35920,426.176384,2.8881147540983654,0.027429284620100015,1.0690771174708045,0.04148491328106423,0.0009804883638154834,11203,0.0003708335147533785,13773.460718975772,160.841860100812,5869923,2827,0.2014967925873129,8712,0.6209550962223807,2419,0.17241625089094798,26.28723791508823,5.202423378474697,36495,14030,32.92064160927322,0.0002371446538643661,1.0739739510243587e-05,0.005836415947390054,7358.770287977716,162.9160577671159,3136134.1120169815,19250,2.7736279401282964
"Reno, NV--CA Urbanized Area",74179,425.92958,2.7645233544379844,0.03655384261942311,1.0765171435130303,0.053665432246248035,0.001149479998137997,12639,0.0002864443552013027,13722.5775972051,145.60439720230625,5844851,4103,0.2450722733245729,9482,0.5663600525624178,2853,0.1704097479393143,29.673919336618983,4.795364950424083,40142,16742,39.3069671282281,0.0002316945066598315,9.02842349975488e-06,0.003911115539833591,7666.957132377571,146.84701102939042,3265583.831271583,22238,2.6787122207621548
"Spokane, WA Urbanized Area",83764,425.43971600000003,3.0856917396224848,0.03460022918253668,1.040556377578015,0.03354376352410996,0.0006495839715634864,13868,0.0003321782929955641,15682.022894454196,142.48580570908277,6671755,2922,0.1740217973914597,8978,0.5346912036209874,4808,0.28634387469477696,32.59686267748449,5.5772735393961055,46824,16791,39.46740129922426,0.00023571416408326958,8.979980073706314e-06,0.001174611310439091,8282.950141086689,144.00294044649098,3523895.9556660806,24471,2.9425287356321834
"Murrieta--Temecula--Menifee, CA Urbanized Area",60799,418.954203,2.8498096251625986,0.027640632455174997,1.0772385636707085,0.026831872160002573,0.0011345709840051552,9854,0.0003412651274247193,13039.60385658802,161.16461165213914,5462996,4241,0.300886839304718,7828,0.555374246186591,1966,0.13948208584604468,23.52047056560977,4.809790705924087,33897,14095,33.64329537469755,0.000329745200815704,1.0746229394497948e-05,0.001858571555004868,6923.4570608789245,165.11706238659147,2900611.4349452527,17567,2.5421780773323874
"South Bend, IN--MI Urbanized Area",83116,417.300959,2.950602692355185,0.033885264502857566,1.0563578667460685,0.039891317772014025,0.00045032162612452636,10994,0.0003978330110680837,13183.348441015856,151.87654107244214,5501423,2501,0.18532789922193404,8168,0.605261207854761,2737,0.20281585772508334,26.345494212008273,5.368358651352354,36223,13495,32.33877063771617,0.00026021907152659043,1.1191368336396389e-05,0.0095519421362118,6996.928024920058,153.82881696713116,2919824.7748531164,18981,2.832160059281215
"Ann Arbor, MI Urbanized Area",02602,413.247951,2.7902721909358648,0.027337026503686638,1.0849044070965403,0.05170957361222788,0.0015811837420253295,8261,0.0005187048072645736,11017.839182150818,177.5572072874212,4553099,1683,0.16924778761061948,6745,0.6782984714400644,1384,0.13917940466613032,19.990419746812005,5.157481898632341,25643,9944,24.063035221195808,0.0004631821158933427,1.5184896509468244e-05,0.022774246383028503,6001.297875257999,177.90703373680213,2480024.050291022,13940,2.7960579243765085
"Lansing, MI Urbanized Area",47719,409.682677,2.9432820561217574,0.02809890519233976,1.0757447392467705,0.04532842582106406,0.001655682746763197,8851,0.0005102587083981203,12147.962808426171,173.75916219022668,4976809,1745,0.1646847867119668,6680,0.6304265760664401,2119,0.1999811249528124,21.604525885286574,5.406191015477539,28642,10596,25.86392004072947,0.00032781362074143323,1.4265141279729956e-05,0.011800851895817331,6547.136217983304,176.6147555453385,2682248.292467056,15187,2.870800302000755
"Kissimmee, FL Urbanized Area",45451,409.67832999999996,2.684010779584263,0.03140868351959968,1.1277746468434424,0.05563992615091416,0.0011488495987365618,8959,0.00043494347498665046,10538.439647565316,158.4472385356851,4317370,2235,0.19966053242808648,6511,0.5816508844023585,2350,0.2099338931570484,21.868376587065267,4.868322315526175,27248,11194,27.323876271415187,0.0004381758637695582,1.3570203704584153e-05,0.011340281855549032,6144.786121143305,160.6397623838406,2517385.716317166,15671,2.8165981775951403
"Montgomery, AL Urbanized Area",58600,397.476053,2.883838761493269,0.028272962772872636,1.078207309444363,0.03923784202946677,0.0018074874379853797,9151,0.0004215714579016619,12676.017588114111,165.01534204572678,5038413,2885,0.23969757394483215,7121,0.5916417414423396,1991,0.16542040545031572,23.0227706321719,5.073612495845796,30533,12036,30.281069536533817,0.00030000841425050005,1.2514525681946233e-05,0.008122359414404088,6793.926419294811,168.15636450051215,2700423.0575137245,16059,2.691342638750416
"Rockford, IL Urbanized Area",75718,396.110041,3.030159936926257,0.026708143285013992,1.0603983625357003,0.032986991045784515,0.0012716500263245632,9659,0.0004633816127419385,13695.542498711202,167.09609747679838,5424941,2179,0.18406825477276567,6953,0.5873458354451766,2654,0.22419327589119786,24.38463810615697,5.485048150025341,32466,11838,29.8856347345156,0.0002860103524825873,1.272870508515549e-05,0.006160290765724142,7164.104106813068,169.13658192144433,2837773.571477993,16778,2.858422030748437
"Round Lake Beach--McHenry--Grayslake, IL--WI Urbanized Area",76474,395.39940099999995,2.8847864395401057,0.027598356391828182,1.089683870267708,0.04114010796900737,0.0021462316381690065,9038,0.0004288220108520096,12574.087255319453,163.2931510124165,4971786,2879,0.2415876478979609,7432,0.6236468909960561,1585,0.13300327263573047,22.85790008063265,5.109843081312412,30447,11917,30.139145304370352,0.00033726040585628264,1.2644858660704295e-05,0.010904194173481787,6446.004274915501,164.00143035486957,2548746.229145028,15541,2.6519258202567757
"Norwich--New London, CT--RI Urbanized Area",64135,393.458288,2.7500664388762086,0.02579932880181119,1.0903806768557498,0.047038724373575966,0.001268374999011205,6677,0.0005570084543748546,9746.888748795122,178.64602228664418,3834994,2103,0.23952164009111615,5819,0.662756264236902,824,0.0938496583143508,16.970032665826068,4.88997722095672,21467,8780,22.314944856365567,0.00047555693317166486,1.7327224685412994e-05,0.015046350211953231,5214.7447766427285,182.7544804644865,2051784.55217479,11227,2.6189066059225508
"Madison, WI Urbanized Area",53200,391.14399,2.7969887023545783,0.03449437350629368,1.0628470753887422,0.06472600570161692,0.0025970991455183004,13209,0.00032029644418855315,14696.204629384498,144.06486345189145,5748332,2576,0.1631929046563193,9416,0.5965156794425087,3572,0.2262907823883433,33.770172462575744,5.055559075071269,39901,15785,40.355982460576726,0.00029428087605886505,9.595271870938992e-06,0.007092554071326532,8307.657491232885,143.54774478394754,3249490.2986742207,22637,2.90947101678809
"Mission Viejo--Lake Forest--San Clemente, CA Urbanized Area",57709,389.70305,2.6924599104600064,0.04825312212618155,1.1163858499870736,0.03211721611721624,0.0009041418715471297,14455,0.0002267433975942881,15349.661654894608,125.8639473841787,5981809,6020,0.294017094017094,11827,0.5776312576312577,2041,0.09968253968253968,37.09234505606256,4.642344322344322,47526,20475,52.540004498296845,0.000188289900697989,7.382569314254504e-06,0.017064343727643816,8821.53095912434,132.7480990246044,3437777.5204401813,25897,2.5019291819291816
"Columbus, GA--AL Urbanized Area",19099,381.043537,2.9073497087591678,0.02807863607448736,1.0743042318108764,0.04507912957467812,0.0015749653546892793,9468,0.00042704759230363697,13664.476717655196,165.68848177404888,5206760,2664,0.2195845697329377,7494,0.6177052423343224,1906,0.15710517639301022,24.84755436227225,5.18051434223541,31425,12132,31.838881445192968,0.00030521768139119666,1.2416225575006132e-05,0.007669053301511536,7357.921518721067,170.50954451510597,2803688.4404618875,16443,2.723046488625124
"Lakeland, FL Urbanized Area",46828,378.214613,2.8300683150790618,0.026962250705856425,1.1170735525474018,0.047411218055094316,0.002572715787457527,9501,0.0004246665687863125,13487.97822661778,165.41880298105224,5101350,2551,0.21166611350813144,7450,0.6181546631264521,2000,0.1659475605708596,25.120658148658052,5.117656820444738,30839,12052,31.865505947545184,0.0004172017766689908,1.2509765035968982e-05,0.009403677162035086,7378.407819415068,169.01590805985364,2790621.657976244,16511,2.7489213408562896
"Denton--Lewisville, TX Urbanized Area",23500,376.161106,2.7607167171396982,0.030036645452075,1.0980813152105384,0.05062093574664922,0.0018112323166115934,11533,0.0003528616901521728,14446.099147730782,152.77948247852194,5434060,2666,0.18775970138742165,8841,0.6226494823579125,2607,0.18360447918867528,30.659735459199762,5.009930276780055,35568,14199,37.747124233519244,0.0003119083815035006,1.0611234110246753e-05,0.009053081421502476,8348.27757328873,157.32952530878183,3140297.325163285,19960,2.8124515810972603
"Indio--Cathedral City, CA Urbanized Area",41347,372.53642,2.6300154020753026,0.14715028879588,1.102722562278026,0.03928015564202402,0.0009597914335056254,17239,0.00023564144798789082,16355.615226567994,122.3457359825535,6093062,3321,0.1615272373540856,9235,0.4491731517509728,2892,0.1406614785992218,46.274670272506505,4.844552529182879,49802,20560,55.18923492097765,0.00017867839752945666,7.3314092804166415e-06,0.0070880687522589456,9030.543627471572,126.5690893014324,3364206.393632073,26580,2.5927529182879376
"Peoria, IL Urbanized Area",68509,371.800532,2.8654473926508426,0.030628340890885005,1.0654535361026334,0.04867051700566374,0.0012290973350798026,9443,0.0004253397143819855,12534.080699158943,153.53775277010496,4660177,2504,0.20959236628442288,6777,0.5672553779191429,2610,0.2184648865824056,25.39802713353837,5.081108228007031,30352,11947,32.132821154758325,0.00034691666229494595,1.2674643209338887e-05,0.0037229836584080135,6913.574240755941,155.7200327578939,2570470.5807345547,16507,2.8048882564660578
"Springfield, MO Urbanized Area",83953,368.82412,2.8935519002553693,0.02835276082298136,1.0637956420628727,0.04812227730208811,0.0009396180639542037,10550,0.00038579563893519325,14762.827514329932,159.24912598884282,5444886,2764,0.20760102148114767,8079,0.6068048670572329,2412,0.1811626858945471,28.60441990616015,5.13609734114466,34191,13314,36.09850678963187,0.0002898518143202537,1.1346258821787617e-05,0.0033634582199994147,7959.9439830625415,161.57508722082204,2935819.334802336,18170,2.769716088328076
"Gastonia, NC--SC Urbanized Area",32653,359.062841,2.8675155219246817,0.03188381011885341,1.0684888432117652,0.03131224938559043,0.0008938882434837297,7256,0.00047281481415391925,11982.035748907476,171.2905122811753,4302303,3052,0.2960807140085371,5943,0.5765424912689173,1290,0.12514551804423749,20.208161835381897,4.873302289483896,25117,10308,28.708066730859517,0.0003696185771465288,1.4626054241323584e-05,0.0034637894653023853,6273.470448340388,174.84825910972938,2252570.122110644,12883,2.5345362824990296
"Bakersfield, CA Urbanized Area",04681,358.487258,2.8931252966793,0.028534493736097264,1.0550133864739195,0.02732544940457744,0.001568767732282702,12618,0.00031453927552535,16856.456273274114,147.30692772178185,6042824,3533,0.21874806513528572,9162,0.5672713763853632,3318,0.2054361959011826,35.197903742509034,5.079809299733761,41022,16151,45.05320521043456,0.00028181518752821614,9.323757426354125e-06,0.0020476817317536928,9390.65609980224,151.25266460165702,3366430.55603908,22257,2.775927187171073
"Davenport, IA--IL Urbanized Area",22366,357.786424,2.8766388256137763,0.034031980301250486,1.0646119013364723,0.04302938266491798,0.0007677981481323043,11594,0.0003562301987582433,14301.294670257541,136.88994030449462,5116809,2893,0.19969627942293086,8239,0.5687167805618829,3245,0.22399392558845865,32.40480695265285,5.160350659211707,37379,14487,40.490636391502655,0.000259198432479871,1.045016411353494e-05,0.0076246020492790065,7961.333020510268,139.73983868139166,2848456.871681488,20384,2.8302616138607033
"Bremerton, WA Urbanized Area",09946,353.512878,2.8454957464987336,0.02651796625581887,1.0914907397309883,0.02909097663360464,0.0009033857529220676,5883,0.0005212794970834452,10978.739572079096,184.96524915113042,3881125,3090,0.344366432631227,4840,0.5393959656748022,1018,0.11345146550763402,16.64154367807783,4.676919647832387,20983,8973,25.382385079617947,0.00041716449867978635,1.679684712555625e-05,0.005814230567602345,5782.566135744069,189.77085006240483,2044211.596872224,10772,2.4269475091942496
"Portland, ME Urbanized Area",71263,352.63151899999997,2.7686456479362085,0.03582637572098795,1.0964570672270029,0.04428058875045862,0.0006402568151349017,9049,0.0004207188495104096,12059.249836490271,145.21980629860556,4252471,2750,0.2330705992033223,7726,0.6548012543435885,1238,0.10492414611407748,25.66134764601119,4.9636409865242825,29283,11799,33.45985643444425,0.0003853035146497209,1.2786902585161727e-05,0.027968445855957383,6567.432393428149,147.76262750107662,2315883.6608243743,15673,2.6422578184591914
"Winter Haven, FL Urbanized Area",96697,347.91457,2.8411548132183397,0.029440804042399567,1.1101599332152472,0.06140744731800792,0.0023323886098456413,9082,0.0004674056382227155,13267.454704966314,159.28571719772359,4615940,2054,0.18444683908045975,7235,0.6496946839080461,1782,0.16002155172413793,26.10410940823777,5.204561781609195,28979,11136,32.007857561124844,0.00035879053358219037,1.3576674196528365e-05,0.007281134614721005,7148.267962089524,161.94481827669162,2486986.574275153,15357,2.8014547413793105
"Boise City, ID Urbanized Area",08785,346.550686,2.948772502411946,0.03451965030471306,1.1041725861312004,0.037839533867614385,0.0013394147707936474,12149,0.0003188075256051175,16971.069920626873,139.92186908255914,5881335,4090,0.2518627994334626,9579,0.5898762239054129,2503,0.1541351068415543,35.05692093767779,5.176796600775909,42033,16239,46.85894634183469,0.00021336045295989589,9.258527946885184e-06,0.00842195417885947,8855.905107622015,142.2291217998569,3069019.990197313,21578,2.6536732557423486
"Wilmington, NC Urbanized Area",95833,345.895691,2.9043353097877165,0.029510631254621413,1.0687368654577092,0.02754719142963528,0.000830517053323901,8138,0.0004212745509258287,13237.85482475658,160.5398268693241,4578916,3499,0.3006788691243448,6085,0.522901091346567,1982,0.1703188106900404,23.527324022085033,4.9019506745724835,28522,11637,33.64309039628944,0.00032677463562682304,1.2940289373243327e-05,0.00964168010658439,7080.531858178908,163.88687498208694,2449125.4597323067,14944,2.5723983844633502
"Conroe--The Woodlands, TX Urbanized Area",19755,345.327901,2.7069162226436263,0.0289670855111812,1.100145397136041,0.04572383274631947,0.0022088669463377667,8338,0.0004349746219127357,12404.989973125557,160.6581589163477,4283789,2735,0.2469972003973629,6641,0.5997471326650411,1615,0.14585026641379933,24.145167465052296,4.816039013817393,26664,11073,32.065176222178465,0.0003649681511792426,1.3647719049423136e-05,0.016051605160516052,6912.978541070395,162.4749451606807,2387244.3692458817,14693,2.661157771155062
"Hagerstown, MD--WV--PA Urbanized Area",36190,345.16907000000003,2.760964442858832,0.02788594366522324,1.0806708582430815,0.04308479010583886,0.0009223117966558515,6108,0.0005642769363032301,9951.088056364628,172.1880795018792,3434807,2301,0.2736353906528719,4947,0.5882982518729932,1138,0.13533119276965155,17.695675919050338,4.744440480437627,19948,8409,24.36197426380064,0.0005153399212996394,1.8111714938158513e-05,0.007419290154401444,5408.415775631383,176.54793299111145,1866817.8434480128,10574,2.591865858009276
"York, PA Urbanized Area",97750,342.37379100000004,2.9692394862754816,0.026562909000669068,1.0834157808019222,0.05273230924200415,0.0012065707653723945,6624,0.0006842201350802242,11048.92457298326,175.327317043258,3782862,1318,0.1659531604129942,5014,0.6313271216318308,1587,0.1998237219843868,19.347275329261404,5.4333920926718715,21576,7942,23.196869061744277,0.0005077118317058552,1.899979605616127e-05,0.006117908787541713,5816.720260949283,178.03437930696543,1991492.5669277157,11186,2.8725761772853184
"Danbury, CT--NY Urbanized Area",22096,341.10269300000004,2.7100293028142035,0.020744022992136815,1.1113442500649728,0.04475037319621855,0.0015509843624803832,4424,0.0007871707890957716,9289.971754137256,221.53484222805875,3168834,1605,0.2662133023718693,4041,0.6702604080278654,364,0.06037485486813734,12.969701180283556,4.745065516669432,14304,6029,17.675029027108856,0.0005757753494715202,2.5149310544245693e-05,0.01503076062639821,4928.345663418394,225.92016904003304,1681071.9778268856,7441,2.528279980096201
"Kalamazoo, MI Urbanized Area",43723,340.93683,2.892371581906451,0.026283135146808502,1.0760495916702069,0.05245031823104867,0.002233175757544434,6418,0.0006755233027616621,11210.284081786802,184.78044470333847,3821998,1408,0.1799131101456683,5147,0.6576795297725531,1227,0.15678507538972655,18.82460161314928,5.285969844109379,20684,7826,22.954398913135904,0.000451858645916933,1.9257627976576168e-05,0.01179655772577838,5929.094702488087,184.99558457363244,2021446.7526360813,10927,2.801303347814976
"Aberdeen--Bel Air South--Bel Air North, MD Urbanized Area",00199,339.741558,2.6938991217843884,0.32141329012300274,1.0946225714194229,0.054375534312581915,0.001183955444974465,6306,0.0005474253191088026,9953.871648323884,167.92848653955627,3381743,2272,0.2648636045698298,5162,0.6017719748193052,1043,0.12159011424574492,18.56116760375839,4.695266961995802,20138,8578,25.2486038225562,0.000426116171370346,1.7726993101437802e-05,0.02170026814976661,5490.67373819742,168.98360814248355,1865410.050284876,11039,2.5863837724411285
"Huntington, WV--KY--OH Urbanized Area",40753,337.60089700000003,2.8782725722204283,0.03063918586882325,1.0927084723560077,0.03227267881888902,0.0003780115627473485,9303,0.0004014253457142695,14623.826468333653,157.234846118723,4937016,3205,0.2562360089542693,7210,0.576431084106172,2060,0.1646945954589063,27.556206404273862,5.0206267988487365,31399,12508,37.04966459256772,0.00027811855673344694,1.209391441083227e-05,0.008949329596483965,7937.0018905406905,163.99650882778826,2679538.957737233,16339,2.6568596098496964
"Lake Charles, LA Urbanized Area",46531,329.408158,2.9329475866724546,0.02295176992679629,1.0637161423369503,0.034403780317276804,0.000993624014000975,5606,0.000767140277844676,10677.81002939635,191.9117052191934,3517357,1307,0.1890640821640388,4321,0.6250542456241863,1265,0.18298857225517146,17.01840061896706,5.302473600462896,18328,6913,20.986122632700557,0.000566004157658234,2.1804135519087715e-05,0.00392841553906591,5723.456826873608,195.4341630281912,1885353.37073296,9647,2.809055402864169
"Tallahassee, FL Urbanized Area",86464,327.610734,2.7007144191258377,0.03056053860034813,1.0933354482393145,0.05296974224878568,0.0013786024156303212,8430,0.00045030745424387423,12790.829231573813,162.3310201063203,4190412,2278,0.21273813970862904,6809,0.6358797161001121,1495,0.13961524094135225,25.73175761695281,4.821441912588719,25814,10708,32.68513173930376,0.0003949514277376256,1.4130374615635059e-05,0.0069342217401410075,7078.310743678303,161.21597457011504,2318930.5782165346,14384,2.7187149794546133
"Gainesville, GA Urbanized Area",32194,326.962533,2.7238889825271277,0.0217751151954988,1.1106875517636765,0.04068767908309477,0.0012711772015600409,4077,0.0007745516096296633,9299.471141189442,223.0798708645415,3040578,1856,0.3128265632900725,3436,0.5791336591943368,625,0.10534299679757288,12.469318617616654,4.594640148322941,13630,5933,18.14580999713505,0.0007603016254682612,2.551782924993496e-05,0.00983125458547322,4955.3268409123875,224.43637841080516,1620206.2157476025,7219,2.4815439069610647
"Atlantic City, NJ Urbanized Area",03898,325.839967,2.9710938533230475,0.033341083337716466,1.0546235875164522,0.04394434460600091,0.0005670804813751968,10198,0.00044097493564447266,14428.127114900972,142.28565912021847,4701260,2044,0.1669661819964058,6562,0.5360235255677177,3536,0.2888416925338997,31.29757252890957,5.3979741872243086,33041,12242,37.570590596088536,0.00031106775910132433,1.2384718652971864e-05,0.0082624617898974,7838.139371689302,142.4972981204398,2553979.0742126433,17923,2.9598104884822742
"Roanoke, VA Urbanized Area",75421,321.51773,2.8336150910974465,0.02921525273548195,1.0826410058225682,0.029775351881333068,0.0004953690712715549,9495,0.0003691951383903898,15358.476215987796,153.74626095097406,4938022,3696,0.28019103934500794,7274,0.5514365855507543,2077,0.15745584110378288,29.531808401359392,4.86968387536957,32118,13191,41.02728642678585,0.00026138972519244933,1.14307369470268e-05,0.009278286319197958,8316.072670059832,157.18781936464882,2673764.807392676,17010,2.594723675233113
"Fort Walton Beach--Navarre--Wright, FL Urbanized Area",31060,312.42483,2.781307133703483,0.03156283947776813,1.0977850648403529,0.04281361241634575,0.0014358115445569555,8711,0.0004200289469742248,13832.487868109367,150.20724586114946,4321612,2994,0.2557881247330201,7082,0.6050405809483127,1556,0.13293464331482271,27.88190682539541,4.916018795386587,28771,11705,37.46501198384264,0.00032675424464756616,1.2850279777734785e-05,0.01501511939105349,7543.420783076802,152.30399093778186,2356751.9557712367,15474,2.623408799658266
"Corpus Christi, TX Urbanized Area",20287,311.511151,2.8864486711014763,0.02706678390910263,1.0580977772017488,0.04446422436678185,0.0017745693233893274,9243,0.0005012718975469788,14488.465341928033,158.0957865660505,4513318,1430,0.13398294762484775,7167,0.6715075423967021,2030,0.19019956900590276,29.6714899942699,5.3495736906211935,28548,10673,34.262015872426986,0.00035354217841358294,1.4190003302306321e-05,0.0015762925598991173,8082.929497204743,162.96179348431173,2517922.671126101,15451,2.9271994753115336
"North Port--Port Charlotte, FL Urbanized Area",63838,309.049826,2.975732415787776,0.023536596647026085,1.068321064805986,0.043982347221183216,0.0017544297895020911,12020,0.0004256790822432145,21233.613846276832,172.51813093598628,6562244,1349,0.10090507891390532,9781,0.7316179220584935,2220,0.16605580073303913,38.89340484534038,5.690477971426433,38038,13369,43.25839678680161,0.00024606061081455143,1.1254930687514341e-05,0.0190335979809664,11134.21066531439,172.4220007397282,3441025.868762756,19957,2.9668636397636323
"Evansville, IN--KY Urbanized Area",28333,307.69685400000003,2.937405886379149,0.028340018159540868,1.071264167658901,0.031788403246308744,0.0010712087665691195,7941,0.0005094792183788072,13801.71260037512,159.40631158543536,4246743,2286,0.22352596069228511,5878,0.5747531045272318,2023,0.19780971937029432,25.807868675836378,5.209934487141879,26641,10227,33.23725890288108,0.0004994507913692361,1.4753463594547454e-05,0.006118388949363764,7472.376297440117,164.68925425302572,2299226.6786264917,13961,2.7521267233792903
"Lancaster--Palmdale, CA Urbanized Area",47611,299.198918,2.9140257031354384,0.02724956240217045,1.0620060237319051,0.023724936078589887,0.001394631595729932,7390,0.0005146163723109424,13638.59645597812,161.56524142484412,4080653,2518,0.2541380702462657,6182,0.6239402503027857,1185,0.1196003229713363,24.69928718124576,5.098304400484457,25257,9908,33.11509301647943,0.0003758875649392988,1.5189182310431796e-05,0.0015837193649285346,6968.483674208971,163.3343341499404,2084962.7754239887,12765,2.6108195397658456
"Spring Hill, FL Urbanized Area",84024,298.004367,2.9546799195361286,0.026386159569510396,1.0627039830914211,0.04322959807517821,0.0014730861280092356,6974,0.0006351686961174008,13185.160158757639,173.2543457341236,3929235,1477,0.17477221630576265,5297,0.6267897290261507,1652,0.1954798248727961,23.402341617362946,5.367175482191457,22679,8451,28.358644824825674,0.00038657225823006847,1.785544638901501e-05,0.0045857401119978845,6979.763754294829,174.8928007574349,2080000.0794081741,11893,2.849366938823808
"Kingsport, TN--VA Urbanized Area",45235,294.233265,2.742963231736812,0.027635913706453703,1.0973427621362717,0.03330430575713612,0.000949402271944464,4946,0.0006830687149599252,10264.24112829592,186.2982653707848,3020081,1944,0.28214804063860666,4160,0.6037735849056604,739,0.10725689404934688,16.809792053933805,4.70566037735849,16211,6890,23.41679483453375,0.0005999691971430112,2.1982899474449466e-05,0.00801924619085806,5573.273599411689,192.22160214432117,1639842.4878932037,8531,2.5431059506531204
"High Point, NC Urbanized Area",38809,293.040526,2.8808356616713167,0.02413022723437614,1.06233859851418,0.033714334095335044,0.001257421762894209,5829,0.0006329526186297857,12237.972204463642,182.7933030210207,3586221,2045,0.2597155194310389,4723,0.5998221996443993,1083,0.13754127508255015,19.891446686797174,4.983235966471934,19619,7874,26.870003639018854,0.00047512275198245696,1.9180157713047587e-05,0.008970895560426118,6494.59804365533,186.40356776408703,1903180.4268713288,10210,2.620904241808484
"Muskegon, MI Urbanized Area",60841,290.809119,3.027088468912619,0.025410893928751583,1.06727324720654,0.038090020998813146,0.0011690378215583929,5860,0.0007459497505829219,12218.536562836365,178.6995500557097,3553261,1442,0.1974801424267324,4152,0.5686113393590797,1697,0.2324020816214736,20.15067484867969,5.446179129005752,19884,7302,25.10925388140941,0.00046017116966854755,2.058393027881224e-05,0.00859987929993965,6429.6637961905135,181.65790965086552,1869804.8640363591,10293,2.8400438236099697
"Ocala, FL Urbanized Area",64567,290.42631,2.9043037536757987,0.02569615378338788,1.0718618190187534,0.0426154644525166,0.0013412933355135307,7943,0.0005471238507366434,14200.090717294272,162.41011100260027,4124079,1692,0.17560975609756094,6076,0.6306175402179554,1831,0.19003632589517386,27.349450537039843,5.270991177996887,25393,9635,33.17536899463413,0.0003847560462902233,1.5721296270187383e-05,0.004528807151577207,7571.302382800359,164.3058666166716,2198905.412930916,13383,2.8448365334717183
